image_id,file_name,local_filename,location,site_id,date_captured,seq_id,species_label,latitude,longitude,habitat_type,local_image_path
S1/G05/G05_R2/S1_G05_R2_PICT0113,S1/G05/G05_R2/S1_G05_R2_PICT0113.JPG,s1_g05_g05_r2_s1_g05_r2_pict0113.jpg,G05,G05,,SER_S1#G05#2#39,cheetah,-2.4062,34.8527,open_grassland,images\s1_g05_g05_r2_s1_g05_r2_pict0113.jpg
S1/G05/G05_R1/S1_G05_R1_PICT0062,S1/G05/G05_R1/S1_G05_R1_PICT0062.JPG,s1_g05_g05_r1_s1_g05_r1_pict0062.jpg,G05,G05,,SER_S1#G05#1#61,cheetah,-2.4062,34.8527,open_grassland,images\s1_g05_g05_r1_s1_g05_r1_pict0062.jpg
S1/I13/I13_R1/S1_I13_R1_PICT0491,S1/I13/I13_R1/S1_I13_R1_PICT0491.JPG,s1_i13_i13_r1_s1_i13_r1_pict0491.jpg,I13,I13,,SER_S1#I13#1#165,cheetah,-2.3333,34.8333,unknown,images\s1_i13_i13_r1_s1_i13_r1_pict0491.jpg
S1/L10/L10_R1/S1_L10_R1_PICT0065,S1/L10/L10_R1/S1_L10_R1_PICT0065.JPG,s1_l10_l10_r1_s1_l10_r1_pict0065.jpg,L10,L10,,SER_S1#L10#1#23,cheetah,-2.3333,34.8333,unknown,images\s1_l10_l10_r1_s1_l10_r1_pict0065.jpg
S1/H13/H13_R1/S1_H13_R1_PICT0143,S1/H13/H13_R1/S1_H13_R1_PICT0143.JPG,s1_h13_h13_r1_s1_h13_r1_pict0143.jpg,H13,H13,,SER_S1#H13#1#49,cheetah,-2.3333,34.8333,unknown,images\s1_h13_h13_r1_s1_h13_r1_pict0143.jpg
S1/U11/U11_R1/S1_U11_R1_PICT0189,S1/U11/U11_R1/S1_U11_R1_PICT0189.JPG,s1_u11_u11_r1_s1_u11_r1_pict0189.jpg,U11,U11,,SER_S1#U11#1#64,cheetah,-2.3333,34.8333,unknown,images\s1_u11_u11_r1_s1_u11_r1_pict0189.jpg
S1/P10/P10_R1/S1_P10_R1_PICT0364,S1/P10/P10_R1/S1_P10_R1_PICT0364.JPG,s1_p10_p10_r1_s1_p10_r1_pict0364.jpg,P10,P10,,SER_S1#P10#1#122,cheetah,-2.3333,34.8333,unknown,images\s1_p10_p10_r1_s1_p10_r1_pict0364.jpg
S1/Q10/Q10_R2/S1_Q10_R2_PICT0068,S1/Q10/Q10_R2/S1_Q10_R2_PICT0068.JPG,s1_q10_q10_r2_s1_q10_r2_pict0068.jpg,Q10,Q10,,SER_S1#Q10#2#24,lionfemale,-2.3333,34.8333,unknown,images\s1_q10_q10_r2_s1_q10_r2_pict0068.jpg
S1/I13/I13_R1/S1_I13_R1_PICT0395,S1/I13/I13_R1/S1_I13_R1_PICT0395.JPG,s1_i13_i13_r1_s1_i13_r1_pict0395.jpg,I13,I13,,SER_S1#I13#1#133,lionfemale,-2.3333,34.8333,unknown,images\s1_i13_i13_r1_s1_i13_r1_pict0395.jpg
S1/F12/F12_R1/S1_F12_R1_PICT0269,S1/F12/F12_R1/S1_F12_R1_PICT0269.JPG,s1_f12_f12_r1_s1_f12_r1_pict0269.jpg,F12,F12,,SER_S1#F12#1#91,lionfemale,-2.3333,34.8333,unknown,images\s1_f12_f12_r1_s1_f12_r1_pict0269.jpg
S1/S11/S11_R1/S1_S11_R1_PICT0290,S1/S11/S11_R1/S1_S11_R1_PICT0290.JPG,s1_s11_s11_r1_s1_s11_r1_pict0290.jpg,S11,S11,,SER_S1#S11#1#98,lionfemale,-2.3333,34.8333,unknown,images\s1_s11_s11_r1_s1_s11_r1_pict0290.jpg
S1/F10/F10_R1/S1_F10_R1_PICT0390,S1/F10/F10_R1/S1_F10_R1_PICT0390.JPG,s1_f10_f10_r1_s1_f10_r1_pict0390.jpg,F10,F10,,SER_S1#F10#1#131,lionfemale,-2.3333,34.8333,unknown,images\s1_f10_f10_r1_s1_f10_r1_pict0390.jpg
S1/P10/P10_R1/S1_P10_R1_PICT0641,S1/P10/P10_R1/S1_P10_R1_PICT0641.JPG,s1_p10_p10_r1_s1_p10_r1_pict0641.jpg,P10,P10,,SER_S1#P10#1#215,lionfemale,-2.3333,34.8333,unknown,images\s1_p10_p10_r1_s1_p10_r1_pict0641.jpg
S1/F10/F10_R1/S1_F10_R1_PICT0368,S1/F10/F10_R1/S1_F10_R1_PICT0368.JPG,s1_f10_f10_r1_s1_f10_r1_pict0368.jpg,F10,F10,,SER_S1#F10#1#124,lionfemale,-2.3333,34.8333,unknown,images\s1_f10_f10_r1_s1_f10_r1_pict0368.jpg
S1/E08/E08_R2/S1_E08_R2_PICT0668,S1/E08/E08_R2/S1_E08_R2_PICT0668.JPG,s1_e08_e08_r2_s1_e08_r2_pict0668.jpg,E08,E08,,SER_S1#E08#2#224,lionfemale,-2.3333,34.8333,unknown,images\s1_e08_e08_r2_s1_e08_r2_pict0668.jpg
S1/I13/I13_R1/S1_I13_R1_PICT0347,S1/I13/I13_R1/S1_I13_R1_PICT0347.JPG,s1_i13_i13_r1_s1_i13_r1_pict0347.jpg,I13,I13,,SER_S1#I13#1#117,lionfemale,-2.3333,34.8333,unknown,images\s1_i13_i13_r1_s1_i13_r1_pict0347.jpg
S1/F11/F11_R1/S1_F11_R1_PICT0158,S1/F11/F11_R1/S1_F11_R1_PICT0158.JPG,s1_f11_f11_r1_s1_f11_r1_pict0158.jpg,F11,F11,,SER_S1#F11#1#54,lionfemale,-2.3333,34.8333,unknown,images\s1_f11_f11_r1_s1_f11_r1_pict0158.jpg
S1/F11/F11_R1/S1_F11_R1_PICT0162,S1/F11/F11_R1/S1_F11_R1_PICT0162.JPG,s1_f11_f11_r1_s1_f11_r1_pict0162.jpg,F11,F11,,SER_S1#F11#1#55,lionfemale,-2.3333,34.8333,unknown,images\s1_f11_f11_r1_s1_f11_r1_pict0162.jpg
S1/F11/F11_R1/S1_F11_R1_PICT0223,S1/F11/F11_R1/S1_F11_R1_PICT0223.JPG,s1_f11_f11_r1_s1_f11_r1_pict0223.jpg,F11,F11,,SER_S1#F11#1#75,lionfemale,-2.3333,34.8333,unknown,images\s1_f11_f11_r1_s1_f11_r1_pict0223.jpg
S1/P10/P10_R1/S1_P10_R1_PICT0536,S1/P10/P10_R1/S1_P10_R1_PICT0536.JPG,s1_p10_p10_r1_s1_p10_r1_pict0536.jpg,P10,P10,,SER_S1#P10#1#180,lionfemale,-2.3333,34.8333,unknown,images\s1_p10_p10_r1_s1_p10_r1_pict0536.jpg
S1/T13/T13_R1/S1_T13_R1_PICT1000,S1/T13/T13_R1/S1_T13_R1_PICT1000.JPG,s1_t13_t13_r1_s1_t13_r1_pict1000.jpg,T13,T13,,SER_S1#T13#1#334,lionfemale,-2.3333,34.8333,unknown,images\s1_t13_t13_r1_s1_t13_r1_pict1000.jpg
S1/F10/F10_R1/S1_F10_R1_PICT0482,S1/F10/F10_R1/S1_F10_R1_PICT0482.JPG,s1_f10_f10_r1_s1_f10_r1_pict0482.jpg,F10,F10,,SER_S1#F10#1#162,lionfemale,-2.3333,34.8333,unknown,images\s1_f10_f10_r1_s1_f10_r1_pict0482.jpg
S1/L10/L10_R1/S1_L10_R1_PICT0198,S1/L10/L10_R1/S1_L10_R1_PICT0198.JPG,s1_l10_l10_r1_s1_l10_r1_pict0198.jpg,L10,L10,,SER_S1#L10#1#67,lionfemale,-2.3333,34.8333,unknown,images\s1_l10_l10_r1_s1_l10_r1_pict0198.jpg
S1/F11/F11_R1/S1_F11_R1_PICT0141,S1/F11/F11_R1/S1_F11_R1_PICT0141.JPG,s1_f11_f11_r1_s1_f11_r1_pict0141.jpg,F11,F11,,SER_S1#F11#1#48,lionfemale,-2.3333,34.8333,unknown,images\s1_f11_f11_r1_s1_f11_r1_pict0141.jpg
S1/F10/F10_R1/S1_F10_R1_PICT0416,S1/F10/F10_R1/S1_F10_R1_PICT0416.JPG,s1_f10_f10_r1_s1_f10_r1_pict0416.jpg,F10,F10,,SER_S1#F10#1#140,lionfemale,-2.3333,34.8333,unknown,images\s1_f10_f10_r1_s1_f10_r1_pict0416.jpg
S1/S11/S11_R1/S1_S11_R1_PICT0093,S1/S11/S11_R1/S1_S11_R1_PICT0093.JPG,s1_s11_s11_r1_s1_s11_r1_pict0093.jpg,S11,S11,,SER_S1#S11#1#32,lionfemale,-2.3333,34.8333,unknown,images\s1_s11_s11_r1_s1_s11_r1_pict0093.jpg
S1/N04/N04_R1/S1_N04_R1_PICT3191,S1/N04/N04_R1/S1_N04_R1_PICT3191.JPG,s1_n04_n04_r1_s1_n04_r1_pict3191.jpg,N04,N04,,SER_S1#N04#1#1065,lionfemale,-2.3333,34.8333,unknown,images\s1_n04_n04_r1_s1_n04_r1_pict3191.jpg
S1/F10/F10_R1/S1_F10_R1_PICT0414,S1/F10/F10_R1/S1_F10_R1_PICT0414.JPG,s1_f10_f10_r1_s1_f10_r1_pict0414.jpg,F10,F10,,SER_S1#F10#1#139,lionfemale,-2.3333,34.8333,unknown,images\s1_f10_f10_r1_s1_f10_r1_pict0414.jpg
S1/F12/F12_R1/S1_F12_R1_PICT0422,S1/F12/F12_R1/S1_F12_R1_PICT0422.JPG,s1_f12_f12_r1_s1_f12_r1_pict0422.jpg,F12,F12,,SER_S1#F12#1#142,lionfemale,-2.3333,34.8333,unknown,images\s1_f12_f12_r1_s1_f12_r1_pict0422.jpg
S1/F10/F10_R1/S1_F10_R1_PICT0371,S1/F10/F10_R1/S1_F10_R1_PICT0371.JPG,s1_f10_f10_r1_s1_f10_r1_pict0371.jpg,F10,F10,,SER_S1#F10#1#125,lionfemale,-2.3333,34.8333,unknown,images\s1_f10_f10_r1_s1_f10_r1_pict0371.jpg
S1/T13/T13_R1/S1_T13_R1_PICT1027,S1/T13/T13_R1/S1_T13_R1_PICT1027.JPG,s1_t13_t13_r1_s1_t13_r1_pict1027.jpg,T13,T13,,SER_S1#T13#1#343,lionfemale,-2.3333,34.8333,unknown,images\s1_t13_t13_r1_s1_t13_r1_pict1027.jpg
S1/S11/S11_R1/S1_S11_R1_PICT0288,S1/S11/S11_R1/S1_S11_R1_PICT0288.JPG,s1_s11_s11_r1_s1_s11_r1_pict0288.jpg,S11,S11,,SER_S1#S11#1#97,lionfemale,-2.3333,34.8333,unknown,images\s1_s11_s11_r1_s1_s11_r1_pict0288.jpg
S1/Q08/Q08_R1/S1_Q08_R1_PICT0115,S1/Q08/Q08_R1/S1_Q08_R1_PICT0115.JPG,s1_q08_q08_r1_s1_q08_r1_pict0115.jpg,Q08,Q08,,SER_S1#Q08#1#39,lionfemale,-2.3333,34.8333,unknown,images\s1_q08_q08_r1_s1_q08_r1_pict0115.jpg
S1/M04/M04_R1/S1_M04_R1_PICT0020,S1/M04/M04_R1/S1_M04_R1_PICT0020.JPG,s1_m04_m04_r1_s1_m04_r1_pict0020.jpg,M04,M04,,SER_S1#M04#1#8,lionfemale,-2.3333,34.8333,unknown,images\s1_m04_m04_r1_s1_m04_r1_pict0020.jpg
S1/F10/F10_R1/S1_F10_R1_PICT0464,S1/F10/F10_R1/S1_F10_R1_PICT0464.JPG,s1_f10_f10_r1_s1_f10_r1_pict0464.jpg,F10,F10,,SER_S1#F10#1#156,lionfemale,-2.3333,34.8333,unknown,images\s1_f10_f10_r1_s1_f10_r1_pict0464.jpg
S1/E06/E06_R4/S1_E06_R4_PICT1452,S1/E06/E06_R4/S1_E06_R4_PICT1452.JPG,s1_e06_e06_r4_s1_e06_r4_pict1452.jpg,E06,E06,,SER_S1#E06#4#485,lionfemale,-2.3062,34.9027,kopje,images\s1_e06_e06_r4_s1_e06_r4_pict1452.jpg
S1/Q08/Q08_R1/S1_Q08_R1_PICT0089,S1/Q08/Q08_R1/S1_Q08_R1_PICT0089.JPG,s1_q08_q08_r1_s1_q08_r1_pict0089.jpg,Q08,Q08,,SER_S1#Q08#1#31,lionfemale,-2.3333,34.8333,unknown,images\s1_q08_q08_r1_s1_q08_r1_pict0089.jpg
S1/F11/F11_R1/S1_F11_R1_PICT0175,S1/F11/F11_R1/S1_F11_R1_PICT0175.JPG,s1_f11_f11_r1_s1_f11_r1_pict0175.jpg,F11,F11,,SER_S1#F11#1#59,lionfemale,-2.3333,34.8333,unknown,images\s1_f11_f11_r1_s1_f11_r1_pict0175.jpg
S1/F10/F10_R1/S1_F10_R1_PICT0196,S1/F10/F10_R1/S1_F10_R1_PICT0196.JPG,s1_f10_f10_r1_s1_f10_r1_pict0196.jpg,F10,F10,,SER_S1#F10#1#66,lionfemale,-2.3333,34.8333,unknown,images\s1_f10_f10_r1_s1_f10_r1_pict0196.jpg
S1/E13/E13_R1/S1_E13_R1_PICT0355,S1/E13/E13_R1/S1_E13_R1_PICT0355.JPG,s1_e13_e13_r1_s1_e13_r1_pict0355.jpg,E13,E13,,SER_S1#E13#1#119,lionfemale,-2.3333,34.8333,unknown,images\s1_e13_e13_r1_s1_e13_r1_pict0355.jpg
S1/F10/F10_R1/S1_F10_R1_PICT0362,S1/F10/F10_R1/S1_F10_R1_PICT0362.JPG,s1_f10_f10_r1_s1_f10_r1_pict0362.jpg,F10,F10,,SER_S1#F10#1#122,lionfemale,-2.3333,34.8333,unknown,images\s1_f10_f10_r1_s1_f10_r1_pict0362.jpg
S1/J12/J12_R1/S1_J12_R1_PICT1946,S1/J12/J12_R1/S1_J12_R1_PICT1946.JPG,s1_j12_j12_r1_s1_j12_r1_pict1946.jpg,J12,J12,,SER_S1#J12#1#650,lionfemale,-2.3333,34.8333,unknown,images\s1_j12_j12_r1_s1_j12_r1_pict1946.jpg
S1/J12/J12_R1/S1_J12_R1_PICT1926,S1/J12/J12_R1/S1_J12_R1_PICT1926.JPG,s1_j12_j12_r1_s1_j12_r1_pict1926.jpg,J12,J12,,SER_S1#J12#1#643,lionfemale,-2.3333,34.8333,unknown,images\s1_j12_j12_r1_s1_j12_r1_pict1926.jpg
S1/E06/E06_R4/S1_E06_R4_PICT1439,S1/E06/E06_R4/S1_E06_R4_PICT1439.JPG,s1_e06_e06_r4_s1_e06_r4_pict1439.jpg,E06,E06,,SER_S1#E06#4#481,lionfemale,-2.3062,34.9027,kopje,images\s1_e06_e06_r4_s1_e06_r4_pict1439.jpg
S1/S11/S11_R1/S1_S11_R1_PICT0058,S1/S11/S11_R1/S1_S11_R1_PICT0058.JPG,s1_s11_s11_r1_s1_s11_r1_pict0058.jpg,S11,S11,,SER_S1#S11#1#20,lionfemale,-2.3333,34.8333,unknown,images\s1_s11_s11_r1_s1_s11_r1_pict0058.jpg
S1/S11/S11_R1/S1_S11_R1_PICT0133,S1/S11/S11_R1/S1_S11_R1_PICT0133.JPG,s1_s11_s11_r1_s1_s11_r1_pict0133.jpg,S11,S11,,SER_S1#S11#1#45,lionfemale,-2.3333,34.8333,unknown,images\s1_s11_s11_r1_s1_s11_r1_pict0133.jpg
S1/R09/R09_R2/S1_R09_R2_PICT0715,S1/R09/R09_R2/S1_R09_R2_PICT0715.JPG,s1_r09_r09_r2_s1_r09_r2_pict0715.jpg,R09,R09,,SER_S1#R09#2#239,lionfemale,-2.3333,34.8333,unknown,images\s1_r09_r09_r2_s1_r09_r2_pict0715.jpg
S1/F10/F10_R1/S1_F10_R1_PICT0431,S1/F10/F10_R1/S1_F10_R1_PICT0431.JPG,s1_f10_f10_r1_s1_f10_r1_pict0431.jpg,F10,F10,,SER_S1#F10#1#145,lionfemale,-2.3333,34.8333,unknown,images\s1_f10_f10_r1_s1_f10_r1_pict0431.jpg
S1/U11/U11_R1/S1_U11_R1_PICT0317,S1/U11/U11_R1/S1_U11_R1_PICT0317.JPG,s1_u11_u11_r1_s1_u11_r1_pict0317.jpg,U11,U11,,SER_S1#U11#1#107,lionfemale,-2.3333,34.8333,unknown,images\s1_u11_u11_r1_s1_u11_r1_pict0317.jpg
S1/U11/U11_R1/S1_U11_R1_PICT0309,S1/U11/U11_R1/S1_U11_R1_PICT0309.JPG,s1_u11_u11_r1_s1_u11_r1_pict0309.jpg,U11,U11,,SER_S1#U11#1#104,lionfemale,-2.3333,34.8333,unknown,images\s1_u11_u11_r1_s1_u11_r1_pict0309.jpg
S1/F10/F10_R1/S1_F10_R1_PICT0504,S1/F10/F10_R1/S1_F10_R1_PICT0504.JPG,s1_f10_f10_r1_s1_f10_r1_pict0504.jpg,F10,F10,,SER_S1#F10#1#169,lionfemale,-2.3333,34.8333,unknown,images\s1_f10_f10_r1_s1_f10_r1_pict0504.jpg
S1/C05/C05_R3/S1_C05_R3_PICT1191,S1/C05/C05_R3/S1_C05_R3_PICT1191.JPG,s1_c05_c05_r3_s1_c05_r3_pict1191.jpg,C05,C05,,SER_S1#C05#3#398,lionfemale,-2.2062,34.8527,open_grassland,images\s1_c05_c05_r3_s1_c05_r3_pict1191.jpg
S1/F10/F10_R1/S1_F10_R1_PICT0372,S1/F10/F10_R1/S1_F10_R1_PICT0372.JPG,s1_f10_f10_r1_s1_f10_r1_pict0372.jpg,F10,F10,,SER_S1#F10#1#125,lionfemale,-2.3333,34.8333,unknown,images\s1_f10_f10_r1_s1_f10_r1_pict0372.jpg
S1/Q08/Q08_R1/S1_Q08_R1_PICT0195,S1/Q08/Q08_R1/S1_Q08_R1_PICT0195.JPG,s1_q08_q08_r1_s1_q08_r1_pict0195.jpg,Q08,Q08,,SER_S1#Q08#1#66,lionfemale,-2.3333,34.8333,unknown,images\s1_q08_q08_r1_s1_q08_r1_pict0195.jpg
S1/K03/K03_R1/S1_K03_R1_PICT0185,S1/K03/K03_R1/S1_K03_R1_PICT0185.JPG,s1_k03_k03_r1_s1_k03_r1_pict0185.jpg,K03,K03,,SER_S1#K03#1#63,lionfemale,-2.3333,34.8333,unknown,images\s1_k03_k03_r1_s1_k03_r1_pict0185.jpg
S1/P10/P10_R1/S1_P10_R1_PICT0495,S1/P10/P10_R1/S1_P10_R1_PICT0495.JPG,s1_p10_p10_r1_s1_p10_r1_pict0495.jpg,P10,P10,,SER_S1#P10#1#166,lionfemale,-2.3333,34.8333,unknown,images\s1_p10_p10_r1_s1_p10_r1_pict0495.jpg
S1/O08/O08_R1/S1_O08_R1_PICT0033,S1/O08/O08_R1/S1_O08_R1_PICT0033.JPG,s1_o08_o08_r1_s1_o08_r1_pict0033.jpg,O08,O08,,SER_S1#O08#1#11,lionfemale,-2.3333,34.8333,unknown,images\s1_o08_o08_r1_s1_o08_r1_pict0033.jpg
S1/K09/K09_R1/S1_K09_R1_PICT4949,S1/K09/K09_R1/S1_K09_R1_PICT4949.JPG,s1_k09_k09_r1_s1_k09_r1_pict4949.jpg,K09,K09,,SER_S1#K09#1#952,lionmale,-2.3333,34.8333,unknown,images\s1_k09_k09_r1_s1_k09_r1_pict4949.jpg
S1/K09/K09_R1/S1_K09_R1_PICT5667,S1/K09/K09_R1/S1_K09_R1_PICT5667.JPG,s1_k09_k09_r1_s1_k09_r1_pict5667.jpg,K09,K09,,SER_S1#K09#1#1191,lionmale,-2.3333,34.8333,unknown,images\s1_k09_k09_r1_s1_k09_r1_pict5667.jpg
S1/H06/H06_R4/S1_H06_R4_PICT1487,S1/H06/H06_R4/S1_H06_R4_PICT1487.JPG,s1_h06_h06_r4_s1_h06_r4_pict1487.jpg,H06,H06,,SER_S1#H06#4#497,lionmale,-2.3333,34.8333,unknown,images\s1_h06_h06_r4_s1_h06_r4_pict1487.jpg
S1/P10/P10_R1/S1_P10_R1_PICT0606,S1/P10/P10_R1/S1_P10_R1_PICT0606.JPG,s1_p10_p10_r1_s1_p10_r1_pict0606.jpg,P10,P10,,SER_S1#P10#1#203,lionmale,-2.3333,34.8333,unknown,images\s1_p10_p10_r1_s1_p10_r1_pict0606.jpg
S1/L10/L10_R1/S1_L10_R1_PICT0164,S1/L10/L10_R1/S1_L10_R1_PICT0164.JPG,s1_l10_l10_r1_s1_l10_r1_pict0164.jpg,L10,L10,,SER_S1#L10#1#56,lionmale,-2.3333,34.8333,unknown,images\s1_l10_l10_r1_s1_l10_r1_pict0164.jpg
S1/L10/L10_R1/S1_L10_R1_PICT0162,S1/L10/L10_R1/S1_L10_R1_PICT0162.JPG,s1_l10_l10_r1_s1_l10_r1_pict0162.jpg,L10,L10,,SER_S1#L10#1#55,lionmale,-2.3333,34.8333,unknown,images\s1_l10_l10_r1_s1_l10_r1_pict0162.jpg
S1/N08/N08_R1/S1_N08_R1_PICT0152,S1/N08/N08_R1/S1_N08_R1_PICT0152.JPG,s1_n08_n08_r1_s1_n08_r1_pict0152.jpg,N08,N08,,SER_S1#N08#1#48,lionmale,-2.3333,34.8333,unknown,images\s1_n08_n08_r1_s1_n08_r1_pict0152.jpg
S1/K10/K10_R1/S1_K10_R1_PICT0014,S1/K10/K10_R1/S1_K10_R1_PICT0014.JPG,s1_k10_k10_r1_s1_k10_r1_pict0014.jpg,K10,K10,,SER_S1#K10#1#6,lionmale,-2.3333,34.8333,unknown,images\s1_k10_k10_r1_s1_k10_r1_pict0014.jpg
S1/K09/K09_R1/S1_K09_R1_PICT5791,S1/K09/K09_R1/S1_K09_R1_PICT5791.JPG,s1_k09_k09_r1_s1_k09_r1_pict5791.jpg,K09,K09,,SER_S1#K09#1#1232,lionmale,-2.3333,34.8333,unknown,images\s1_k09_k09_r1_s1_k09_r1_pict5791.jpg
S1/K09/K09_R1/S1_K09_R1_PICT5779,S1/K09/K09_R1/S1_K09_R1_PICT5779.JPG,s1_k09_k09_r1_s1_k09_r1_pict5779.jpg,K09,K09,,SER_S1#K09#1#1228,lionmale,-2.3333,34.8333,unknown,images\s1_k09_k09_r1_s1_k09_r1_pict5779.jpg
S1/K09/K09_R1/S1_K09_R1_PICT5731,S1/K09/K09_R1/S1_K09_R1_PICT5731.JPG,s1_k09_k09_r1_s1_k09_r1_pict5731.jpg,K09,K09,,SER_S1#K09#1#1212,lionmale,-2.3333,34.8333,unknown,images\s1_k09_k09_r1_s1_k09_r1_pict5731.jpg
S1/H06/H06_R4/S1_H06_R4_PICT1451,S1/H06/H06_R4/S1_H06_R4_PICT1451.JPG,s1_h06_h06_r4_s1_h06_r4_pict1451.jpg,H06,H06,,SER_S1#H06#4#485,lionmale,-2.3333,34.8333,unknown,images\s1_h06_h06_r4_s1_h06_r4_pict1451.jpg
S1/K09/K09_R1/S1_K09_R1_PICT5676,S1/K09/K09_R1/S1_K09_R1_PICT5676.JPG,s1_k09_k09_r1_s1_k09_r1_pict5676.jpg,K09,K09,,SER_S1#K09#1#1194,lionmale,-2.3333,34.8333,unknown,images\s1_k09_k09_r1_s1_k09_r1_pict5676.jpg
S1/K09/K09_R1/S1_K09_R1_PICT4892,S1/K09/K09_R1/S1_K09_R1_PICT4892.JPG,s1_k09_k09_r1_s1_k09_r1_pict4892.jpg,K09,K09,,SER_S1#K09#1#933,lionmale,-2.3333,34.8333,unknown,images\s1_k09_k09_r1_s1_k09_r1_pict4892.jpg
S1/M07/M07_R1/S1_M07_R1_PICT0085,S1/M07/M07_R1/S1_M07_R1_PICT0085.JPG,s1_m07_m07_r1_s1_m07_r1_pict0085.jpg,M07,M07,,SER_S1#M07#1#29,lionmale,-2.3333,34.8333,unknown,images\s1_m07_m07_r1_s1_m07_r1_pict0085.jpg
S1/M09/M09_R1/S1_M09_R1_PICT0509,S1/M09/M09_R1/S1_M09_R1_PICT0509.JPG,s1_m09_m09_r1_s1_m09_r1_pict0509.jpg,M09,M09,,SER_S1#M09#1#170,lionmale,-2.3333,34.8333,unknown,images\s1_m09_m09_r1_s1_m09_r1_pict0509.jpg
S1/K09/K09_R1/S1_K09_R1_PICT5764,S1/K09/K09_R1/S1_K09_R1_PICT5764.JPG,s1_k09_k09_r1_s1_k09_r1_pict5764.jpg,K09,K09,,SER_S1#K09#1#1223,lionmale,-2.3333,34.8333,unknown,images\s1_k09_k09_r1_s1_k09_r1_pict5764.jpg
S1/F12/F12_R1/S1_F12_R1_PICT0950,S1/F12/F12_R1/S1_F12_R1_PICT0950.JPG,s1_f12_f12_r1_s1_f12_r1_pict0950.jpg,F12,F12,,SER_S1#F12#1#318,lionmale,-2.3333,34.8333,unknown,images\s1_f12_f12_r1_s1_f12_r1_pict0950.jpg
S1/K09/K09_R1/S1_K09_R1_PICT5656,S1/K09/K09_R1/S1_K09_R1_PICT5656.JPG,s1_k09_k09_r1_s1_k09_r1_pict5656.jpg,K09,K09,,SER_S1#K09#1#1187,lionmale,-2.3333,34.8333,unknown,images\s1_k09_k09_r1_s1_k09_r1_pict5656.jpg
S1/F10/F10_R1/S1_F10_R1_PICT0220,S1/F10/F10_R1/S1_F10_R1_PICT0220.JPG,s1_f10_f10_r1_s1_f10_r1_pict0220.jpg,F10,F10,,SER_S1#F10#1#74,lionmale,-2.3333,34.8333,unknown,images\s1_f10_f10_r1_s1_f10_r1_pict0220.jpg
S1/K09/K09_R1/S1_K09_R1_PICT5686,S1/K09/K09_R1/S1_K09_R1_PICT5686.JPG,s1_k09_k09_r1_s1_k09_r1_pict5686.jpg,K09,K09,,SER_S1#K09#1#1197,lionmale,-2.3333,34.8333,unknown,images\s1_k09_k09_r1_s1_k09_r1_pict5686.jpg
S1/K09/K09_R1/S1_K09_R1_PICT5801,S1/K09/K09_R1/S1_K09_R1_PICT5801.JPG,s1_k09_k09_r1_s1_k09_r1_pict5801.jpg,K09,K09,,SER_S1#K09#1#1236,lionmale,-2.3333,34.8333,unknown,images\s1_k09_k09_r1_s1_k09_r1_pict5801.jpg
S1/H06/H06_R4/S1_H06_R4_PICT1395,S1/H06/H06_R4/S1_H06_R4_PICT1395.JPG,s1_h06_h06_r4_s1_h06_r4_pict1395.jpg,H06,H06,,SER_S1#H06#4#466,lionmale,-2.3333,34.8333,unknown,images\s1_h06_h06_r4_s1_h06_r4_pict1395.jpg
S1/F12/F12_R1/S1_F12_R1_PICT0276,S1/F12/F12_R1/S1_F12_R1_PICT0276.JPG,s1_f12_f12_r1_s1_f12_r1_pict0276.jpg,F12,F12,,SER_S1#F12#1#93,lionmale,-2.3333,34.8333,unknown,images\s1_f12_f12_r1_s1_f12_r1_pict0276.jpg
S1/F12/F12_R1/S1_F12_R1_PICT0274,S1/F12/F12_R1/S1_F12_R1_PICT0274.JPG,s1_f12_f12_r1_s1_f12_r1_pict0274.jpg,F12,F12,,SER_S1#F12#1#92,lionmale,-2.3333,34.8333,unknown,images\s1_f12_f12_r1_s1_f12_r1_pict0274.jpg
S1/K09/K09_R1/S1_K09_R1_PICT5726,S1/K09/K09_R1/S1_K09_R1_PICT5726.JPG,s1_k09_k09_r1_s1_k09_r1_pict5726.jpg,K09,K09,,SER_S1#K09#1#1211,lionmale,-2.3333,34.8333,unknown,images\s1_k09_k09_r1_s1_k09_r1_pict5726.jpg
S1/K10/K10_R1/S1_K10_R1_PICT0162,S1/K10/K10_R1/S1_K10_R1_PICT0162.JPG,s1_k10_k10_r1_s1_k10_r1_pict0162.jpg,K10,K10,,SER_S1#K10#1#55,lionmale,-2.3333,34.8333,unknown,images\s1_k10_k10_r1_s1_k10_r1_pict0162.jpg
S1/M07/M07_R1/S1_M07_R1_PICT0038,S1/M07/M07_R1/S1_M07_R1_PICT0038.JPG,s1_m07_m07_r1_s1_m07_r1_pict0038.jpg,M07,M07,,SER_S1#M07#1#14,lionmale,-2.3333,34.8333,unknown,images\s1_m07_m07_r1_s1_m07_r1_pict0038.jpg
S1/F12/F12_R1/S1_F12_R1_PICT1208,S1/F12/F12_R1/S1_F12_R1_PICT1208.JPG,s1_f12_f12_r1_s1_f12_r1_pict1208.jpg,F12,F12,,SER_S1#F12#1#404,lionmale,-2.3333,34.8333,unknown,images\s1_f12_f12_r1_s1_f12_r1_pict1208.jpg
